,GameId
10965,4027110062
10966,4026919607
10967,4026738696
10968,4026627006
10969,4026574212
10970,4026562123
10971,4026504995
10972,4026410497
10973,4026328237
10974,4026310092
10975,4026291813
10976,4026249051
10977,4026234434
10978,4025976699
10979,4025946872
10980,4025895821
10981,4025829588
10982,4025798123
10983,4025747340
10984,4025716346
10985,4025681764
10986,4025504524
10987,4025439314
10988,4025419695
10989,4025402434
10990,4025271263
10991,4025265839
10992,4025216704
10993,4025213509
10994,4025172235
10995,4025149427
10996,4024895172
10997,4024856356
10998,4024806149
10999,4024726797
11000,4034028627
11001,4033939987
11002,4033857744
11003,4033891907
11004,4032522477
11005,4032302985
11006,4031633289
11007,4031175909
11008,4031133362
11009,4031110148
11010,4031095102
11011,4030329698
11012,4030267165
11013,4030228458
11014,4030183475
11015,4030144476
11016,4030077993
11017,4024558737
11018,4024534553
11019,4024299065
11020,4024219194
11021,4023031924
11022,4022998716
11023,4022966883
11024,4022994335
11025,4022992723
11026,4022532743
11027,4017633893
11028,4017518155
11029,4017451973
11030,4017363388
11031,4017296456
11032,4017228845
11033,4017205446
11034,4017151736
11035,4017104660
11036,4017101987
11037,4015316320
11038,4015248303
11039,4015139070
11040,4015088027
11041,4015017219
11042,4014153694
11043,4014073888
11044,4010912887
11045,4010895090
11046,4010699675
11047,4010705006
11048,4010631726
11049,4010497563
11050,4008841756
11051,4008575522
11052,4008530682
11053,4008503633
11054,4008491287
11055,4008451773
11056,4008390562
11057,4008248572
11058,4007698743
11059,4007301628
11060,4007217768
11061,4007241331
11062,4007207517
11063,4007203262
11064,4007201122
11065,4006786416
11066,4006713649
11067,4006686529
11068,4005489573
11069,4005444242
11070,4005403978
11071,4005367082
11072,4005304371
11073,4005259853
11074,4005255036
11075,4002076856
11076,4000869238
11077,4000184161
11078,4000107025
11079,4000111285
11080,4000065303
11081,4000049294
11082,3999896097
11083,3999872142
11084,3998071146
11085,3993367107
11086,3993299471
11087,3993257451
11088,3993054443
11089,3993050915
11090,3989444664
11091,3989359059
11092,3988030693
11093,3987928539
11094,3987837222
11095,3987168151
11096,3986910374
11097,3986902995
11098,3986866543
11099,3986790119
11100,4034163223
11101,4034131282
11102,4034092128
11103,4033773571
11104,4033685053
11105,4033628335
11106,4033588225
11107,4032830305
11108,4032738652
11109,4032593100
11110,4032478932
11111,4032440759
11112,4032355906
11113,4032302985
11114,4031862294
11115,4031806292
11116,4031759435
11117,4031375800
11118,4031318053
11119,4031280116
11120,4031273361
11121,4031028816
11122,4030996485
11123,4030153865
11124,4030081438
11125,4030009472
11126,4029983668
11127,4029937541
11128,4029661008
11129,4029627786
11130,4029612262
11131,4029532027
11132,4029399646
11133,4029373583
11134,4029141781
11135,4029105673
11136,4029050431
11137,4029024063
11138,4028978771
11139,4028963682
11140,4028919617
11141,4028407603
11142,4028406299
11143,4028421294
11144,4028330510
11145,4028273324
11146,4028201933
11147,4028183734
11148,4027919082
11149,4027894387
11150,4027876722
11151,4027844149
11152,4027804932
11153,4027578308
11154,4027551436
11155,4027525129
11156,4027474643
11157,4026666433
11158,4026598800
11159,4026580911
11160,4026500136
11161,4026450178
11162,4026434478
11163,4026125762
11164,4026039471
11165,4025972871
11166,4025837228
11167,4025737746
11168,4025698677
11169,4025674378
11170,4025623112
11171,4025575753
11172,4025535960
11173,4025476582
11174,4025460131
11175,4025442265
11176,4025076649
11177,4025070246
11178,4025057454
11179,4025013496
11180,4024928309
11181,4024849980
11182,4024824908
11183,4024182566
11184,4024105013
11185,4024076581
11186,4024049387
11187,4023970080
11188,4023789999
11189,4023788596
11190,4023768802
11191,4023785311
11192,4023772973
11193,4023719081
11194,4023717684
11195,4023713697
11196,4023666226
11197,4023542205
11198,4023311453
11199,4023253297
11200,4033891907
11201,4033378593
11202,4033393202
11203,4032763474
11204,4032383955
11205,4032332463
11206,4032302985
11207,4032255226
11208,4032195381
11209,4032167202
11210,4032130281
11211,4032103227
11212,4032040058
11213,4032034368
11214,4032019820
11215,4032007079
11216,4031862189
11217,4031785351
11218,4031754742
11219,4031724531
11220,4031559874
11221,4031498876
11222,4031450652
11223,4031423875
11224,4031251739
11225,4031206162
11226,4031146909
11227,4031151692
11228,4031087378
11229,4030691500
11230,4030522075
11231,4030426222
11232,4030402118
11233,4030346040
11234,4030301206
11235,4030210663
11236,4030144476
11237,4030094104
11238,4030018456
11239,4030004191
11240,4029926084
11241,4029901974
11242,4029827991
11243,4029814476
11244,4029787064
11245,4029774197
11246,4029644990
11247,4029569550
11248,4029520030
11249,4029476921
11250,4029442288
11251,4029350448
11252,4029287767
11253,4029280651
11254,4029220690
11255,4029173954
11256,4029138030
11257,4029105747
11258,4029049669
11259,4029044649
11260,4028997730
11261,4028938577
11262,4028921462
11263,4028498546
11264,4028576536
11265,4028406299
11266,4028396558
11267,4028400823
11268,4028374830
11269,4028330356
11270,4028330900
11271,4028272538
11272,4028200836
11273,4028172009
11274,4028100863
11275,4028043450
11276,4027896977
11277,4027885092
11278,4027806820
11279,4027794624
11280,4027776584
11281,4027735056
11282,4027732972
11283,4027692732
11284,4027690668
11285,4027686094
11286,4027551436
11287,4027496748
11288,4027486503
11289,4027429919
11290,4027421780
11291,4027278774
11292,4027200836
11293,4026905321
11294,4026815095
11295,4026690619
11296,4026579020
11297,4025879393
11298,4025829404
11299,4025809035
11300,4034282257
11301,4034236036
11302,4034221109
11303,4034190471
11304,4034142720
11305,4034065687
11306,4034027357
11307,4033956377
11308,4033928538
11309,4033761016
11310,4033549826
11311,4033543204
11312,4033484565
11313,4033451094
11314,4033406686
11315,4032604428
11316,4032535752
11317,4032521022
11318,4032474440
11319,4032358542
11320,4032370750
11321,4032302985
11322,4032244601
11323,4032157642
11324,4032152968
11325,4032103227
11326,4032071966
11327,4032019042
11328,4031217912
11329,4031205579
11330,4031016257
11331,4031004402
11332,4030991356
11333,4030927809
11334,4030903994
11335,4030420776
11336,4030402118
11337,4030340892
11338,4030265727
11339,4030250898
11340,4030172910
11341,4030115717
11342,4029889007
11343,4029893058
11344,4029829093
11345,4029215071
11346,4029208342
11347,4029112205
11348,4029096165
11349,4029090764
11350,4029016302
11351,4028968922
11352,4028982957
11353,4028958254
11354,4028945777
11355,4028912845
11356,4028390737
11357,4028353240
11358,4028326125
11359,4028288351
11360,4028134638
11361,4028075996
11362,4028007086
11363,4027958920
11364,4027960615
11365,4026648645
11366,4026527073
11367,4026489512
11368,4026512954
11369,4026154620
11370,4026123819
11371,4026078165
11372,4026101925
11373,4026062931
11374,4025982089
11375,4025887671
11376,4025871601
11377,4025821919
11378,4025739915
11379,4025698677
11380,4025644447
11381,4025596446
11382,4025073275
11383,4025048803
11384,4025034026
11385,4025013496
11386,4024928309
11387,4024775767
11388,4024728202
11389,4024479103
11390,4024299065
11391,4024261091
11392,4024006606
11393,4024020652
11394,4023651857
11395,4023359209
11396,4023310059
11397,4023288978
11398,4023281041
11399,4023125875
11400,4034242317
11401,4034028399
11402,4033977654
11403,4033909613
11404,4033899065
11405,4033621507
11406,4033571788
11407,4033507276
11408,4033197133
11409,4033173662
11410,4032950020
11411,4032933014
11412,4032837605
11413,4032804901
11414,4032766160
11415,4032727505
11416,4032657728
11417,4032589435
11418,4032536588
11419,4032527521
11420,4032319788
11421,4032302985
11422,4032265376
11423,4032215832
11424,4032211144
11425,4031965015
11426,4031953369
11427,4031932332
11428,4031928092
11429,4031887438
11430,4031892166
11431,4031847831
11432,4031833900
11433,4031813456
11434,4031737938
11435,4031665552
11436,4031622138
11437,4031534100
11438,4031482602
11439,4031443528
11440,4031419096
11441,4031375800
11442,4031319197
11443,4031320853
11444,4031271945
11445,4031017642
11446,4030975665
11447,4031011729
11448,4030924086
11449,4030728281
11450,4030539654
11451,4029616053
11452,4029631363
11453,4029576403
11454,4029520030
11455,4029123885
11456,4029088083
11457,4029018654
11458,4028441734
11459,4028427248
11460,4028396945
11461,4028402322
11462,4028384536
11463,4028328438
11464,4028330510
11465,4028206925
11466,4028183871
11467,4027559249
11468,4027548878
11469,4027583597
11470,4027539897
11471,4027517522
11472,4027506320
11473,4027470454
11474,4027397073
11475,4026168591
11476,4026146071
11477,4026122903
11478,4026103935
11479,4026036622
11480,4025831596
11481,4025755158
11482,4025717502
11483,4025681764
11484,4025153768
11485,4025151791
11486,4024479621
11487,4024553639
11488,4023652216
11489,4023641819
11490,4023581312
11491,4022685163
11492,4022645000
11493,4022576159
11494,4022190000
11495,4021563485
11496,4021427153
11497,4021253517
11498,4020761088
11499,4020722241
11500,4034345949
11501,4034343002
11502,4034278560
11503,4034254240
11504,4034235764
11505,4033845842
11506,4033798290
11507,4033689663
11508,4032930405
11509,4032955706
11510,4032931442
11511,4032834932
11512,4032319788
11513,4032302985
11514,4032265376
11515,4032215832
11516,4032211144
11517,4031965015
11518,4031953369
11519,4031932332
11520,4031928092
11521,4031887438
11522,4031892166
11523,4031847831
11524,4031833900
11525,4031813456
11526,4031737938
11527,4031695197
11528,4031665552
11529,4031482602
11530,4031034834
11531,4031043054
11532,4031071065
11533,4031019786
11534,4031028542
11535,4031016257
11536,4031013267
11537,4030991843
11538,4029616053
11539,4029631363
11540,4029576403
11541,4029520030
11542,4029503568
11543,4029191166
11544,4029131393
11545,4029063134
11546,4029056330
11547,4029011435
11548,4028997730
11549,4028441734
11550,4028427248
11551,4028396945
11552,4028402322
11553,4028384536
11554,4028328438
11555,4028330510
11556,4028273324
11557,4028206925
11558,4027952213
11559,4027895141
11560,4027865877
11561,4027861784
11562,4026576136
11563,4025755158
11564,4025717502
11565,4025681764
11566,4023149399
11567,4023143790
11568,4022373137
11569,4022314724
11570,4022255661
11571,4022198061
11572,4022150748
11573,4022104651
11574,4022110854
11575,4021499180
11576,4021487209
11577,4020722241
11578,4020659916
11579,4020663543
11580,4020600379
11581,4020533199
11582,4020340159
11583,4020337575
11584,4020371847
11585,4020319842
11586,4020254701
11587,4020189186
11588,4020191612
11589,4020129744
11590,4019899405
11591,4019843007
11592,4019821968
11593,4019790773
11594,4019746778
11595,4019754171
11596,4019709401
11597,4019419491
11598,4019344494
11599,4019283817
11600,4034498992
11601,4034485388
11602,4034490838
11603,4034156194
11604,4034103348
11605,4034086122
11606,4034025805
11607,4033958989
11608,4033847768
11609,4033801615
11610,4033781569
11611,4033691231
11612,4033604569
11613,4033584068
11614,4033517017
11615,4032654022
11616,4032641594
11617,4032480662
11618,4032302985
11619,4032255982
11620,4032221346
11621,4032167202
11622,4032130281
11623,4032115785
11624,4031845402
11625,4031827569
11626,4031729987
11627,4031156149
11628,4031171568
11629,4031118485
11630,4030393693
11631,4030316735
11632,4030305206
11633,4029976577
11634,4029980602
11635,4029922912
11636,4029907536
11637,4029892398
11638,4029819148
11639,4029635243
11640,4029573833
11641,4029555062
11642,4029467511
11643,4029435361
11644,4029406101
11645,4029328660
11646,4029086927
11647,4029041836
11648,4028987510
11649,4028984456
11650,4028947579
11651,4028925454
11652,4028953023
11653,4028610347
11654,4028265449
11655,4028153319
11656,4028132387
11657,4028023615
11658,4027945865
11659,4027908539
11660,4027921956
11661,4027848418
11662,4027837673
11663,4027810861
11664,4027754637
11665,4027696687
11666,4027670069
11667,4027676790
11668,4027438971
11669,4027411782
11670,4027103523
11671,4026892927
11672,4026773690
11673,4026712232
11674,4026523594
11675,4026469423
11676,4026410442
11677,4026347370
11678,4026352160
11679,4026014822
11680,4025924436
11681,4025912617
11682,4025865398
11683,4025777989
11684,4025614167
11685,4025571086
11686,4025542452
11687,4025505689
11688,4025457271
11689,4025303557
11690,4025249036
11691,4025232384
11692,4024839124
11693,4024854793
11694,4024818425
11695,4024792707
11696,4024726387
11697,4024472355
11698,4024174833
11699,4024147712
11700,4033642903
11701,4033577900
11702,4032755323
11703,4032647266
11704,4032474146
11705,4032319788
11706,4032302985
11707,4032257252
11708,4032144332
11709,4031668442
11710,4031588537
11711,4031533249
11712,4031480736
11713,4031179816
11714,4030730676
11715,4030531990
11716,4030433168
11717,4030049394
11718,4029983146
11719,4029916154
11720,4029572186
11721,4029524896
11722,4029505939
11723,4029472596
11724,4029275342
11725,4029220142
11726,4029221766
11727,4029035416
11728,4029010121
11729,4027917960
11730,4027922846
11731,4027802734
11732,4027468190
11733,4027455933
11734,4027440367
11735,4026746475
11736,4026695150
11737,4026634282
11738,4026583748
11739,4026485625
11740,4025067053
11741,4025041811
11742,4025015394
11743,4024926570
11744,4024202804
11745,4023666245
11746,4023620021
11747,4023175585
11748,4022514848
11749,4022475472
11750,4022420152
11751,4022081045
11752,4021004517
11753,4020179845
11754,4020156692
11755,4020076347
11756,4017416599
11757,4017388530
11758,4017361037
11759,4013533244
11760,4013241754
11761,4012947063
11762,4012931802
11763,4012805778
11764,4012735676
11765,4012680197
11766,4012671515
11767,4011948911
11768,4011906478
11769,4011363112
11770,4011334313
11771,4011254550
11772,4011142461
11773,4009800411
11774,4009740382
11775,4009729882
11776,4009685345
11777,4009657412
11778,4009609007
11779,4009620659
11780,4009556599
11781,4009518117
11782,4008742257
11783,4008592571
11784,4007946097
11785,4007776410
11786,4007774610
11787,4007592226
11788,4007554852
11789,4007505132
11790,4007452930
11791,4007396895
11792,4007233245
11793,4006824715
11794,4006831509
11795,4006802218
11796,4006736443
11797,4006696537
11798,4006620174
11799,4006105699
11800,4033706205
11801,4033695068
11802,4033647809
11803,4033570399
11804,4032360140
11805,4032319788
11806,4032302985
11807,4030250898
11808,4030203576
11809,4030115717
11810,4029424160
11811,4029157627
11812,4029121414
11813,4029105673
11814,4028201699
11815,4028162026
11816,4028069403
11817,4028018606
11818,4027958782
11819,4027906870
11820,4027878836
11821,4026745007
11822,4026639231
11823,4026589307
11824,4026558901
11825,4026508783
11826,4026389766
11827,4026372990
11828,4026344701
11829,4026286932
11830,4026293346
11831,4025465304
11832,4025404373
11833,4025365462
11834,4025310391
11835,4025302087
11836,4025255964
11837,4025231124
11838,4025206852
11839,4025040712
11840,4024982015
11841,4024962623
11842,4024889198
11843,4024836867
11844,4024775767
11845,4024765610
11846,4024478456
11847,4024288822
11848,4024301698
11849,4024180497
11850,4024098789
11851,4023519411
11852,4023460130
11853,4023408601
11854,4023381370
11855,4023288978
11856,4022581896
11857,4022532743
11858,4022483752
11859,4022430650
11860,4022363893
11861,3944214795
11862,3901915583
11863,3901883846
11864,3901803903
11865,3901568772
11866,3901373932
11867,3901307549
11868,3900481781
11869,3900375258
11870,3900129478
11871,3899819172
11872,3899726175
11873,3899700473
11874,3893155900
11875,3893123227
11876,3891255762
11877,3891208899
11878,3891177440
11879,3891128127
11880,3891102137
11881,3891087390
11882,3891044841
11883,3890444503
11884,3890172147
11885,3890127821
11886,3890065188
11887,3890014453
11888,3889845996
11889,3889828829
11890,3889824097
11891,3889758680
11892,3889761773
11893,3889072630
11894,3889042128
11895,3887220521
11896,3887135378
11897,3887066914
11898,3887033559
11899,3886886154
11900,4034332951
11901,4034289431
11902,4034283203
11903,4034149490
11904,4034104668
11905,4032731004
11906,4032685271
11907,4032628552
11908,4032334875
11909,4032294687
11910,4032255982
11911,4032217652
11912,4032090086
11913,4032086703
11914,4031797472
11915,4031815198
11916,4031748435
11917,4031732089
11918,4031727813
11919,4031632874
11920,4031493701
11921,4031312159
11922,4030508502
11923,4030437167
11924,4030382499
11925,4030258241
11926,4030094104
11927,4030017431
11928,4029244428
11929,4029081435
11930,4029056330
11931,4029042009
11932,4028339413
11933,4028334759
11934,4028289407
11935,4028204778
11936,4028187062
11937,4028032537
11938,4027977034
11939,4027908539
11940,4027850046
11941,4027787464
11942,4027440124
11943,4027432109
11944,4027208121
11945,4026749419
11946,4026718956
11947,4026692641
11948,4026626205
11949,4026569145
11950,4026500136
11951,4026044600
11952,4025975136
11953,4025698156
11954,4025681879
11955,4025644447
11956,4025586373
11957,4025559468
11958,4024839137
11959,4024806149
11960,4024746978
11961,4023979162
11962,4023452654
11963,4023444100
11964,4023383382
11965,4023175183
11966,4023108220
11967,4022704482
11968,4022667746
11969,4022609222
11970,4022338273
11971,4022333654
11972,4022294904
11973,4022226427
11974,4022188547
11975,4022152898
11976,4021059819
11977,4021023253
11978,4020925547
11979,4020867194
11980,4020654138
11981,4020607824
11982,4020550238
11983,4020491882
11984,4018765287
11985,4018634105
11986,4018018807
11987,4018032615
11988,4017991806
11989,4017923000
11990,4017884359
11991,4017855264
11992,4017764622
11993,4017708360
11994,4017619746
11995,4017614393
11996,4017439766
11997,4017389487
11998,4017380585
11999,4016651209
12000,4034453776
12001,4034203024
12002,4034172407
12003,4034114904
12004,4033549826
12005,4033492958
12006,4032854751
12007,4032758466
12008,4032762553
12009,4032693367
12010,4032644228
12011,4032536848
12012,4032447054
12013,4032334875
12014,4032294687
12015,4032255982
12016,4032140303
12017,4031827206
12018,4031634986
12019,4031588842
12020,4031509919
12021,4031494171
12022,4031437571
12023,4031356448
12024,4031192042
12025,4031119643
12026,4030400448
12027,4030239089
12028,4030169269
12029,4030086648
12030,4030049484
12031,4029888468
12032,4029893058
12033,4029853461
12034,4029561997
12035,4029542819
12036,4029429253
12037,4029348358
12038,4029314046
12039,4028984312
12040,4028949937
12041,4028298480
12042,4028288351
12043,4028240719
12044,4028166370
12045,4028073296
12046,4027903294
12047,4027857461
12048,4027840774
12049,4027832041
12050,4027511757
12051,4027447966
12052,4027413965
12053,4027027251
12054,4026807001
12055,4026601435
12056,4026544736
12057,4026433414
12058,4026387010
12059,4026280200
12060,4026044600
12061,4025684558
12062,4025586373
12063,4025558105
12064,4025503170
12065,4025424063
12066,4025311435
12067,4024870084
12068,4024765610
12069,4024308213
12070,4024233615
12071,4024137782
12072,4023993911
12073,4023909812
12074,4023574846
12075,4023369643
12076,4023381370
12077,4023342366
12078,4023170800
12079,4023136502
12080,4023140897
12081,4023038579
12082,4023035610
12083,4022679914
12084,4022518493
12085,4022485430
12086,4022438612
12087,4022366693
12088,4022336296
12089,4022287493
12090,4022209645
12091,4021423348
12092,4021265433
12093,4021233070
12094,4021152475
12095,4021023253
12096,4020856299
12097,4020792261
12098,4020754207
12099,4020575335
12100,4034496691
12101,4034481060
12102,4034408647
12103,4033978155
12104,4033909613
12105,4033901247
12106,4033871658
12107,4033841452
12108,4032601248
12109,4032504335
12110,4032436464
12111,4032255982
12112,4032195950
12113,4032211144
12114,4031427159
12115,4031207417
12116,4031203576
12117,4031169250
12118,4031135578
12119,4031131975
12120,4031094233
12121,4030521742
12122,4030378076
12123,4030239089
12124,4030169269
12125,4029992509
12126,4029926879
12127,4029829093
12128,4029815400
12129,4029812882
12130,4029769343
12131,4029794720
12132,4029784207
12133,4029252340
12134,4029200382
12135,4029184729
12136,4029123885
12137,4029014105
12138,4028968922
12139,4028963682
12140,4028919617
12141,4028926056
12142,4028609266
12143,4028199757
12144,4027984984
12145,4027894616
12146,4027857461
12147,4027844149
12148,4027823293
12149,4027727677
12150,4027724092
12151,4027686856
12152,4027242215
12153,4027027004
12154,4026893372
12155,4026815095
12156,4026598800
12157,4026567122
12158,4025859217
12159,4025833257
12160,4025677143
12161,4025640467
12162,4025591562
12163,4025279522
12164,4025239946
12165,4025254570
12166,4025219312
12167,4024810822
12168,4024726427
12169,4023999862
12170,4023962214
12171,4023924541
12172,4023519167
12173,4023326608
12174,4023176840
12175,4023138504
12176,4023134075
12177,4023088781
12178,4023073632
12179,4023070482
12180,4023031925
12181,4022987717
12182,4022645000
12183,4022465656
12184,4022402925
12185,4022396075
12186,4022319771
12187,4022270023
12188,4022209772
12189,4022145329
12190,4022088941
12191,4022095438
12192,4021081102
12193,4020959352
12194,4020930054
12195,4020907199
12196,4020505211
12197,4020501710
12198,4020465901
12199,4020454686
12200,4034485531
12201,4034472165
12202,4033891575
12203,4033834533
12204,4033778512
12205,4033762984
12206,4033717022
12207,4033602491
12208,4033594984
12209,4033537812
12210,4032324479
12211,4032255982
12212,4032199092
12213,4032015888
12214,4031993420
12215,4031452334
12216,4031403103
12217,4031375800
12218,4031318858
12219,4031294866
12220,4031264132
12221,4029906731
12222,4029747895
12223,4029736796
12224,4029735718
12225,4029105673
12226,4028500211
12227,4028577296
12228,4028495468
12229,4028603843
12230,4028712606
12231,4028491879
12232,4028232811
12233,4028187062
12234,4028116075
12235,4028075996
12236,4027949934
12237,4027919841
12238,4027347574
12239,4027299340
12240,4027203147
12241,4027026399
12242,4026905939
12243,4026750434
12244,4026753002
12245,4026707971
12246,4026692641
12247,4026529707
12248,4026523432
12249,4026503988
12250,4026446680
12251,4025913167
12252,4025832736
12253,4025776250
12254,4025674253
12255,4025619728
12256,4025559468
12257,4025542171
12258,4025473334
12259,4025426493
12260,4025405380
12261,4025329310
12262,4025230336
12263,4025157497
12264,4024828610
12265,4024831043
12266,4024792776
12267,4024755736
12268,4024720731
12269,4024452226
12270,4024263413
12271,4024232331
12272,4023857662
12273,4023883374
12274,4023861648
12275,4023819977
12276,4023837155
12277,4023495057
12278,4023417301
12279,4023359933
12280,4023330441
12281,4023313877
12282,4023296534
12283,4023248790
12284,4023033338
12285,4022999166
12286,4022958435
12287,4022994923
12288,4022973415
12289,4022961703
12290,4022929698
12291,4022947809
12292,4022917406
12293,4022477361
12294,4022420434
12295,4022402450
12296,4022099347
12297,4022075624
12298,4022071185
12299,4021646460
12300,4032844661
12301,4032363023
12302,4032294687
12303,4032255982
12304,4032188084
12305,4032153811
12306,4031873062
12307,4031338552
12308,4031305784
12309,4031239439
12310,4031253787
12311,4031227764
12312,4031205579
12313,4031065532
12314,4031064747
12315,4031044710
12316,4031053453
12317,4031071740
12318,4031019786
12319,4031028542
12320,4030722593
12321,4030535152
12322,4030239089
12323,4030100032
12324,4030102057
12325,4030046144
12326,4030011195
12327,4029576779
12328,4029437365
12329,4029113764
12330,4029062710
12331,4029022784
12332,4028935063
12333,4028923890
12334,4028429828
12335,4028427523
12336,4027896403
12337,4027848418
12338,4027797375
12339,4027780218
12340,4027601660
12341,4027592169
12342,4026870119
12343,4026707971
12344,4026663770
12345,4026546847
12346,4026151565
12347,4026102897
12348,4026030257
12349,4025984495
12350,4025624158
12351,4025576232
12352,4025569488
12353,4024179879
12354,4024171201
12355,4024007067
12356,4023919586
12357,4023924271
12358,4023789999
12359,4023769617
12360,4023795676
12361,4023727758
12362,4023732822
12363,4023673266
12364,4023615932
12365,4023597798
12366,4023328390
12367,4023289637
12368,4023230367
12369,4023159205
12370,4023183053
12371,4022943504
12372,4022942762
12373,4022940514
12374,4022879376
12375,4022877249
12376,4022795899
12377,4022532743
12378,4022420434
12379,4022388402
12380,4022390965
12381,4022322210
12382,4022255661
12383,4022207924
12384,4022190000
12385,4022165489
12386,4021572995
12387,4021518839
12388,4020809796
12389,4020803340
12390,4020700150
12391,4020669766
12392,4020645252
12393,4020624642
12394,4020569226
12395,4020563158
12396,4020397554
12397,4020396693
12398,4020422554
12399,4020393926
12400,4034498992
12401,4034485388
12402,4034490838
12403,4034156194
12404,4034103348
12405,4034086122
12406,4034025805
12407,4033958989
12408,4033847768
12409,4033801615
12410,4033781569
12411,4033691231
12412,4033604569
12413,4033584068
12414,4033517017
12415,4032654022
12416,4032641594
12417,4032480662
12418,4032302985
12419,4032255982
12420,4032221346
12421,4032167202
12422,4032130281
12423,4032115785
12424,4031845402
12425,4031827569
12426,4031729987
12427,4031156149
12428,4031171568
12429,4031118485
12430,4030393693
12431,4030316735
12432,4030305206
12433,4029976577
12434,4029980602
12435,4029922912
12436,4029907536
12437,4029892398
12438,4029819148
12439,4029635243
12440,4029573833
12441,4029555062
12442,4029467511
12443,4029435361
12444,4029406101
12445,4029328660
12446,4029086927
12447,4029041836
12448,4028987510
12449,4028984456
12450,4028947579
12451,4028925454
12452,4028953023
12453,4028610347
12454,4028265449
12455,4028153319
12456,4028132387
12457,4028023615
12458,4027945865
12459,4027908539
12460,4027921956
12461,4027848418
12462,4027837673
12463,4027810861
12464,4027754637
12465,4027696687
12466,4027670069
12467,4027676790
12468,4027438971
12469,4027411782
12470,4027103523
12471,4026892927
12472,4026773690
12473,4026712232
12474,4026523594
12475,4026469423
12476,4026410442
12477,4026347370
12478,4026352160
12479,4026014822
12480,4025924436
12481,4025912617
12482,4025865398
12483,4025777989
12484,4025614167
12485,4025571086
12486,4025542452
12487,4025505689
12488,4025457271
12489,4025303557
12490,4025249036
12491,4025232384
12492,4024839124
12493,4024854793
12494,4024818425
12495,4024792707
12496,4024726387
12497,4024472355
12498,4024174833
12499,4024147712
12500,4034442040
12501,4033537205
12502,4033484565
12503,4033450676
12504,4033412371
12505,4033367171
12506,4033372325
12507,4033286374
12508,4033285259
12509,4033264760
12510,4032380672
12511,4032299608
12512,4032323535
12513,4032255982
12514,4032241657
12515,4032224508
12516,4031531415
12517,4031449922
12518,4031409662
12519,4031339332
12520,4031330468
12521,4031285082
12522,4030333642
12523,4030295206
12524,4030226581
12525,4030194197
12526,4029318459
12527,4029314046
12528,4029295325
12529,4029257192
12530,4029209189
12531,4029161821
12532,4029146924
12533,4029088083
12534,4029059971
12535,4029057350
12536,4029044305
12537,4028039063
12538,4028002928
12539,4027962400
12540,4027926167
12541,4027849537
12542,4027871646
12543,4027825383
12544,4026634401
12545,4026529707
12546,4026463032
12547,4026396819
12548,4026355084
12549,4026317719
12550,4026272829
12551,4026242088
12552,4025631425
12553,4025576873
12554,4025511819
12555,4025464281
12556,4025413707
12557,4025359155
12558,4025325105
12559,4025304106
12560,4025271316
12561,4025238064
12562,4025244067
12563,4025179023
12564,4025214994
12565,4025212477
12566,4025181900
12567,4025168239
12568,4024810525
12569,4024746306
12570,4024730992
12571,4024299676
12572,4024228918
12573,4024159894
12574,4023211743
12575,4023159754
12576,4023152385
12577,4023136447
12578,4022506994
12579,4022468984
12580,4022439788
12581,4022411736
12582,4022392601
12583,4022301047
12584,4022209772
12585,4022224097
12586,4020861668
12587,4020814940
12588,4020716507
12589,4020620039
12590,4019903617
12591,4019853896
12592,4019817369
12593,4019776869
12594,4018283098
12595,4018227632
12596,4018186931
12597,4018183707
12598,4018159444
12599,4018146918
12600,4034471961
12601,4034436621
12602,4034415483
12603,4034414141
12604,4033977751
12605,4033953884
12606,4033817834
12607,4033788696
12608,4033718617
12609,4033609796
12610,4033442900
12611,4033398357
12612,4033382717
12613,4032255982
12614,4032007425
12615,4029372466
12616,4029117995
12617,4029068306
12618,4028213631
12619,4027877821
12620,4027245139
12621,4027063541
12622,4026815095
12623,4026719523
12624,4026647118
12625,4026461487
12626,4026339908
12627,4026353901
12628,4026308005
12629,4025406981
12630,4025302138
12631,4025246239
12632,4025222337
12633,4025197759
12634,4025213759
12635,4024993038
12636,4024946244
12637,4024905019
12638,4024866085
12639,4024474809
12640,4024297778
12641,4024209411
12642,4023592384
12643,4023268983
12644,4020952377
12645,4020900634
12646,4020816642
12647,4020765564
12648,4019903246
12649,4019086489
12650,4018789002
12651,4018347360
12652,4018322704
12653,4018285610
12654,4018180023
12655,4018193722
12656,4018190839
12657,4017472676
12658,4017435871
12659,4017258668
12660,4017222132
12661,4017197092
12662,4017181444
12663,4017078110
12664,4017073844
12665,4015369834
12666,4015241155
12667,4014421563
12668,4014361689
12669,4014294129
12670,4013101405
12671,4012608357
12672,4012602787
12673,4011745581
12674,4011699325
12675,4008673087
12676,4008596473
12677,4008578445
12678,4008529624
12679,4008496153
12680,4008435025
12681,4008461666
12682,4008388361
12683,4007882615
12684,4007743320
12685,4007684809
12686,4007654804
12687,4007561515
12688,4007513664
12689,4007172357
12690,4006588024
12691,4006592006
12692,4006527213
12693,4006474518
12694,4006414285
12695,4006405692
12696,4006372984
12697,4005664489
12698,4005553754
12699,4005374160
12700,4034468233
12701,4034248644
12702,4034203024
12703,4034165320
12704,4034117974
12705,4034085037
12706,4033996098
12707,4033899065
12708,4033840005
12709,4033618394
12710,4033564100
12711,4033543204
12712,4033492508
12713,4033418710
