,GameId
3078,4024294886
3079,4024228037
3080,4024117836
3081,4024100158
3082,4024082020
3083,4024027845
3084,4023490016
3085,4023439511
3086,4023338503
3087,4023300328
3088,4023276215
3089,4023291224
3090,4023241228
3091,4023177660
3092,4023166035
3093,4023128349
3094,4023088522
3095,4018217173
3096,4018225727
3097,4018198223
3098,4017960712
3099,4017954364
3100,4043276465
3101,4043169101
3102,4043141929
3103,4042867016
3104,4042168499
3105,4042183906
3106,4042148188
3107,4042123708
3108,4042083708
3109,4042012166
3110,4041986395
3111,4042000573
3112,4041941266
3113,4041819456
3114,4041821311
3115,4041784816
3116,4041758360
3117,4040749791
3118,4040156311
3119,4040180742
3120,4039623378
3121,4039578444
3122,4039573741
3123,4039519729
3124,4039515661
3125,4039123406
3126,4039130800
3127,4037355757
3128,4037340813
3129,4037132975
3130,4037097740
3131,4036964308
3132,4036259719
3133,4034478316
3134,4034483449
3135,4034438828
3136,4034087934
3137,4033761322
3138,4033709373
3139,4033731535
3140,4033692697
3141,4031395760
3142,4031381565
3143,4031351269
3144,4031305985
3145,4031256660
3146,4031272628
3147,4030350200
3148,4030333459
3149,4030268469
3150,4030291623
3151,4030256272
3152,4029424363
3153,4029407170
3154,4029362042
3155,4029315717
3156,4029306159
3157,4026045771
3158,4026002216
3159,4025966760
3160,4025805170
3161,4025781036
3162,4025754339
3163,4024909695
3164,4024905399
3165,4024830270
3166,4024823264
3167,4024817333
3168,4024801589
3169,4024745753
3170,4024559140
3171,4024553607
3172,4024270350
3173,4024294886
3174,4024228037
3175,4023638497
3176,4023578733
3177,4023549605
3178,4023523777
3179,4023459225
3180,4023451319
3181,4023416184
3182,4023359428
3183,4023180707
3184,4023107187
3185,4023123857
3186,4022428211
3187,4022404305
3188,4022339630
3189,4022324682
3190,4020950724
3191,4020891305
3192,4020845276
3193,4019215589
3194,4019002423
3195,4018354829
3196,4018312987
3197,4018296101
3198,4018247732
3199,4017960712
3200,4042288781
3201,4042305034
3202,4042240040
3203,4042227494
3204,4042242474
3205,4042168499
3206,4042160053
3207,4042046415
3208,4042021069
3209,4041945435
3210,4041862917
3211,4041813351
3212,4040330429
3213,4040343682
3214,4040257378
3215,4040239210
3216,4040231389
3217,4040157510
3218,4040162973
3219,4039428635
3220,4039379588
3221,4039344593
3222,4039305422
3223,4039260173
3224,4039253846
3225,4038533562
3226,4038358453
3227,4038360943
3228,4037205293
3229,4037172854
3230,4037155228
3231,4037131976
3232,4037062745
3233,4036279359
3234,4036240184
3235,4036130172
3236,4036133586
3237,4036076593
3238,4035788421
3239,4035784892
3240,4035752734
3241,4035680425
3242,4035675957
3243,4035681894
3244,4035547144
3245,4035344994
3246,4035246392
3247,4035137792
3248,4035060026
3249,4035040372
3250,4033944293
3251,4033896990
3252,4033836263
3253,4033810647
3254,4032392618
3255,4032336483
3256,4032288164
3257,4032244963
3258,4032227143
3259,4032180403
3260,4032140502
3261,4032111809
3262,4032038576
3263,4031367884
3264,4031331606
3265,4031304935
3266,4031269713
3267,4030115723
3268,4030096324
3269,4029762584
3270,4029225350
3271,4029166883
3272,4029118399
3273,4029130916
3274,4028030788
3275,4027976161
3276,4027971326
3277,4027916478
3278,4027901663
3279,4027876275
3280,4027874162
3281,4024190754
3282,4024132568
3283,4024005780
3284,4024011072
3285,4023986255
3286,4023762137
3287,4023719442
3288,4023600696
3289,4023262597
3290,4022711351
3291,4022648578
3292,4022598199
3293,4022464328
3294,4022447784
3295,4022265533
3296,4022218532
3297,4020879667
3298,4020865255
3299,4020850903
3300,4042240040
3301,4042227494
3302,4042242474
3303,4042168499
3304,4042160053
3305,4041163201
3306,4041128280
3307,4041152034
3308,4041069611
3309,4041074699
3310,4041059649
3311,4037205293
3312,4037172854
3313,4037155228
3314,4035344994
3315,4035246392
3316,4035137792
3317,4034150650
3318,4031017069
3319,4030907059
3320,4030933621
3321,4030738890
3322,4030655137
3323,4030296307
3324,4030280559
3325,4030103154
3326,4028462219
3327,4028443491
3328,4028274998
3329,4028220302
3330,4028171643
3331,4028095988
3332,4028058286
3333,4028081626
3334,4026177121
3335,4026194786
3336,4026212499
3337,4025094809
3338,4025091738
3339,4025038268
3340,4023797540
3341,4023347207
3342,4023335018
3343,4022921391
3344,4022860096
3345,4022858811
3346,4022867787
3347,4022601719
3348,4022573957
3349,4021555257
3350,4020879667
3351,4019535639
3352,4019437621
3353,4019434279
3354,4019419349
3355,4019407711
3356,4019267530
3357,4019233221
3358,4019222836
3359,4018037111
3360,4018008223
3361,4017976078
3362,4017957522
3363,4017942659
3364,4017886284
3365,4017890461
3366,4017831763
3367,4017666250
3368,4015494816
3369,4015470227
3370,4015484382
3371,4015267993
3372,4014807538
3373,4013533372
3374,4013561410
3375,4013060803
3376,4012746927
3377,4012742096
3378,4012321393
3379,4012310467
3380,4012278522
3381,4012267018
3382,4012255728
3383,4012263202
3384,4012158873
3385,4012164486
3386,4012138036
3387,4012132678
3388,4012097310
3389,4011504547
3390,4011540636
3391,4011488190
3392,4011466701
3393,4011200870
3394,4011180674
3395,4010222011
3396,4009187180
3397,4009203380
3398,4007937572
3399,4007922201
3400,4043656008
3401,4043411644
3402,4042916937
3403,4042385067
3404,4042168499
3405,4042160053
3406,4042079417
3407,4041161061
3408,4041156283
3409,4041100048
3410,4041086007
3411,4040518270
3412,4040493968
3413,4039453737
3414,4038807725
3415,4038736172
3416,4037386752
3417,4036611694
3418,4032935941
3419,4032921865
3420,4032836153
3421,4032768018
3422,4032706006
3423,4032539200
3424,4032529030
3425,4031683849
3426,4031642782
3427,4031392946
3428,4031367809
3429,4030345436
3430,4030297192
3431,4030302950
3432,4029513893
3433,4028010029
3434,4027996167
3435,4027366434
3436,4026128766
3437,4026134286
3438,4026098433
3439,4026112987
3440,4026034394
3441,4025988697
3442,4025618029
3443,4025205042
3444,4025071318
3445,4025025619
3446,4025041218
3447,4024805662
3448,4024746779
3449,4019868905
3450,4019561260
3451,4019541345
3452,4019513660
3453,4019480995
3454,4019463283
3455,4019215695
3456,4019190569
3457,4019164069
3458,4019127542
3459,4018406999
3460,4018293681
3461,4018105267
3462,4018102410
3463,4018029170
3464,4018013925
3465,4018003721
3466,4017957608
3467,4017207057
3468,4017181943
3469,4017125074
3470,4017089467
3471,4017096801
3472,4017007599
3473,4016994680
3474,4016980913
3475,4016946552
3476,4016932039
3477,4016905238
3478,4016848140
3479,4016800767
3480,4014607355
3481,4014586301
3482,4014529451
3483,4013371307
3484,4013351639
3485,4012913979
3486,4012796907
3487,4012005292
3488,4011079398
3489,4010164606
3490,4010129787
3491,4010087076
3492,4010049783
3493,4010020249
3494,4009249729
3495,4009277258
3496,4009236421
3497,4009155127
3498,4009130307
3499,4009113399
3500,4043651104
3501,4043606628
3502,4043582578
3503,4043544668
3504,4043526200
3505,4043170320
3506,4042168499
3507,4042160649
3508,4042090167
3509,4042081872
3510,4041489554
3511,4041473533
3512,4041458118
3513,4041166987
3514,4041172662
3515,4041127886
3516,4041130829
3517,4041093386
3518,4041052129
3519,4040993717
3520,4040955722
3521,4040888066
3522,4040828833
3523,4040820579
3524,4040744234
3525,4040534829
3526,4040309493
3527,4040313707
3528,4040278351
3529,4039867932
3530,4039856046
3531,4039863441
3532,4039514474
3533,4039140871
3534,4039126917
3535,4038951398
3536,4038937707
3537,4038923778
3538,4038879172
3539,4038305149
3540,4038279486
3541,4038266400
3542,4038264101
3543,4037633556
3544,4037608969
3545,4037606105
3546,4037581860
3547,4037553277
3548,4037516167
3549,4037071073
3550,4037044043
3551,4036987460
3552,4036929865
3553,4036962097
3554,4036878218
3555,4036895582
3556,4036829684
3557,4036734752
3558,4036710197
3559,4036689528
3560,4036676572
3561,4036669367
3562,4036626296
3563,4036589414
3564,4036561410
3565,4036502698
3566,4036409756
3567,4036372408
3568,4036332572
3569,4036281704
3570,4036235443
3571,4036198111
3572,4036140278
3573,4036132083
3574,4036085433
3575,4035748561
3576,4035755307
3577,4035760797
3578,4035695328
3579,4035549657
3580,4035484645
3581,4035228146
3582,4035167296
3583,4035118025
3584,4035068340
3585,4034917737
3586,4032698638
3587,4032701672
3588,4032655972
3589,4032458461
3590,4032451215
3591,4032401656
3592,4032375203
3593,4032317058
3594,4032269351
3595,4032260853
3596,4032156160
3597,4032129001
3598,4026653199
3599,4026595001
3600,4043651048
3601,4043587776
3602,4043621961
3603,4043423618
3604,4043348595
3605,4043353827
3606,4043303531
3607,4043146656
3608,4042314777
3609,4042322484
3610,4042312160
3611,4042270179
3612,4042306752
3613,4042275171
3614,4042219680
3615,4042245936
3616,4042252357
3617,4042168499
3618,4042183424
3619,4042138491
3620,4042131443
3621,4041255612
3622,4041216270
3623,4041233956
3624,4041179810
3625,4041185391
3626,4041158494
3627,4041134106
3628,4041099849
3629,4041094848
3630,4040526738
3631,4040340159
3632,4038849170
3633,4038861555
3634,4037641962
3635,4037620846
3636,4037596917
3637,4037593673
3638,4036695460
3639,4036683409
3640,4036667156
3641,4036621004
3642,4036601859
3643,4036550956
3644,4035759335
3645,4035783273
3646,4035750890
3647,4035687051
3648,4035037987
3649,4035011334
3650,4034971198
3651,4034362795
3652,4034351866
3653,4034337841
3654,4034335107
3655,4034341666
3656,4034272801
3657,4034245648
3658,4034201805
3659,4034027467
3660,4033975909
3661,4033934835
3662,4033859771
3663,4033139566
3664,4033138359
3665,4033127014
3666,4033173928
3667,4033133217
3668,4033170645
3669,4032956314
3670,4032932958
3671,4032847081
3672,4032779865
3673,4032763132
3674,4032723534
3675,4031869278
3676,4031837220
3677,4031841891
3678,4031807129
3679,4030979776
3680,4030977824
3681,4030974796
3682,4030971410
3683,4030922828
3684,4030659082
3685,4029807380
3686,4029806199
3687,4029764227
3688,4029771317
3689,4029749002
3690,4029497648
3691,4029419810
3692,4029432110
3693,4029365652
3694,4029248186
3695,4028440194
3696,4028441893
3697,4028418872
3698,4028436582
3699,4028405794
3700,4043651048
3701,4043587776
3702,4043621961
3703,4043423618
3704,4043348595
3705,4043353827
3706,4043303531
3707,4043146656
3708,4042314777
3709,4042322484
3710,4042312160
3711,4042270179
3712,4042306752
3713,4042275171
3714,4042219680
3715,4042245936
3716,4042252357
3717,4042168499
3718,4042183424
3719,4042138491
3720,4042131443
3721,4041837832
3722,4041255612
3723,4041216270
3724,4041233956
3725,4041179810
3726,4041185391
3727,4041158494
3728,4041134106
3729,4041099849
3730,4041094848
3731,4038849170
3732,4038861555
3733,4038677581
3734,4038651381
3735,4037641962
3736,4037620846
3737,4037596917
3738,4037593673
3739,4036683409
3740,4036667156
3741,4035783273
3742,4035750890
3743,4035687051
3744,4034362795
3745,4034351866
3746,4034337841
3747,4034335107
3748,4034341666
3749,4034027467
3750,4033975909
3751,4033139566
3752,4033138359
3753,4033127014
3754,4033173928
3755,4033133217
3756,4033170645
3757,4032956314
3758,4032932958
3759,4032847081
3760,4032779865
3761,4032763132
3762,4031869278
3763,4031837220
3764,4031841891
3765,4031807129
3766,4030979776
3767,4030977824
3768,4030922828
3769,4030659082
3770,4030361270
3771,4030323855
3772,4030298648
3773,4030261592
3774,4029432110
3775,4029365652
3776,4029248186
3777,4028440194
3778,4028441893
3779,4028418872
3780,4028436582
3781,4028421967
3782,4028379193
3783,4027392439
3784,4027361316
3785,4027255476
3786,4027030444
3787,4026162545
3788,4026098154
3789,4026084904
3790,4026070131
3791,4025905721
3792,4025881057
3793,4025825817
3794,4025789573
3795,4025783553
3796,4025105700
3797,4025093391
3798,4025059762
3799,4025046774
3800,4042270179
3801,4042306752
3802,4042245936
3803,4042252357
3804,4042168499
3805,4037641962
3806,4037620846
3807,4035759335
3808,4035783273
3809,4034351866
3810,4034337841
3811,4034335107
3812,4034341666
3813,4034296369
3814,4029705744
3815,4015533222
3816,4015468362
3817,4015453734
3818,4014835385
3819,4014803452
3820,4014830606
3821,4014776612
3822,4013561253
3823,4013519684
3824,4013478946
3825,4011548324
3826,4011537545
3827,4011536651
3828,4010193506
3829,4009147331
3830,4009161753
3831,4009127597
3832,4006294510
3833,4006273966
3834,4006261486
3835,4006229155
3836,4006227283
3837,4006240509
3838,4006188606
3839,4006165375
3840,4005002707
3841,4004957825
3842,4004951065
3843,3999683955
3844,3999661160
3845,3999613835
3846,3999559652
3847,3997442542
3848,3990828635
3849,3990865511
3850,3990825078
3851,3990861307
3852,3977816764
3853,3977814567
3854,3977800170
3855,3976918557
3856,3976937434
3857,3976946958
3858,3976945582
3859,3975380695
3860,3973547910
3861,3973561371
3862,3973482497
3863,3973454915
3864,3971538798
3865,3971546311
3866,3971533686
3867,3971480042
3868,3970275584
3869,3970253054
3870,3968263030
3871,3968233308
3872,3963324100
3873,3962575006
3874,3953778189
3875,3953786525
3876,3953754365
3877,3953760675
3878,3952462609
3879,3952427925
3880,3951820938
3881,3951705662
3882,3951722440
3883,3951658183
3884,3951485617
3885,3951477266
3886,3951375485
3887,3951287226
3888,3951254378
3889,3951183357
3890,3951150650
3891,3950866643
3892,3949539848
3893,3949523630
3894,3949474592
3895,3949445797
3896,3949408494
3897,3948481572
3898,3948192347
3899,3948181622
3900,4043886285
3901,4043901713
3902,4043651048
3903,4043587776
3904,4043621961
3905,4043423618
3906,4043348595
3907,4043353827
3908,4043303531
3909,4043146656
3910,4042711943
3911,4042314777
3912,4042322484
3913,4042312160
3914,4042270179
3915,4042306752
3916,4042275171
3917,4042219680
3918,4042245936
3919,4042252357
3920,4042168499
3921,4042183424
3922,4042138491
3923,4041837832
3924,4041255612
3925,4041216270
3926,4041233956
3927,4041179810
3928,4041185391
3929,4041158494
3930,4041134106
3931,4041099849
3932,4041094848
3933,4040526738
3934,4040340159
3935,4039161719
3936,4038849170
3937,4038861555
3938,4037641962
3939,4037620846
3940,4037596917
3941,4030922828
3942,4030659082
3943,4030361270
3944,4029883036
3945,4029817634
3946,4029830997
3947,4029809857
3948,4029807380
3949,4029806199
3950,4029514456
3951,4029497648
3952,4029419810
3953,4029432110
3954,4029365652
3955,4029248186
3956,4027852229
3957,4026789345
3958,4026772223
3959,4025905721
3960,4025881057
3961,4025825817
3962,4025789573
3963,4025783553
3964,4025732116
3965,4025702064
3966,4025600587
3967,4025105700
3968,4025093391
3969,4025059762
3970,4025046774
3971,4024296646
3972,4024260489
3973,4024060056
3974,4024091815
3975,4023134969
3976,4022800931
3977,4022795647
3978,4022707517
3979,4022668253
3980,4022681334
3981,4022543430
3982,4020376255
3983,4020366149
3984,4019855958
3985,4019826505
3986,4019801696
3987,4018916989
3988,4018442227
3989,4018352584
3990,4018266882
3991,4018024913
3992,4018022012
3993,4017977180
3994,4017947125
3995,4017816836
3996,4017799287
3997,4017804165
3998,4017754736
3999,4017695490
4000,4042049689
4001,4041166780
4002,4041163201
4003,4040007818
4004,4038970860
4005,4038518479
4006,4036360495
4007,4035050163
4008,4034276926
4009,4034069584
4010,4029795440
4011,4025803727
4012,4025759524
4013,4024539889
4014,4023008881
4015,4019630007
4016,4019280068
4017,4016827260
4018,4012451000
4019,4011692811
4020,4011396349
4021,4011217305
4022,4010122136
4023,4009714008
4024,4008395991
4025,4008351324
4026,4007058947
4027,4004921130
4028,4004073917
4029,4004022583
4030,4003887378
4031,4003608627
4032,4002819318
4033,4002600255
4034,4001743301
4035,4001522525
4036,4001204938
4037,4000589954
4038,4000597188
4039,3999987721
4040,3999748850
4041,3999280129
4042,3998460083
4043,3997920126
4044,3997033463
4045,3996744016
4046,3996499094
4047,3995077751
4048,3993474505
4049,3993243730
4050,3993202281
4051,3993130608
4052,3992945347
4053,3992550927
4054,3992349551
4055,3991689833
4056,3991197447
4057,3990770515
4058,3990404273
4059,3990110180
4060,3989913299
4061,3989890213
4062,3989743042
4063,3989568877
4064,3989047315
4065,3988899128
4066,3988882736
4067,3988504165
4068,3988176786
4069,3988083591
4070,3985388629
4071,3984995432
4072,3983989300
4073,3982719484
4074,3982284436
4075,3981726341
4076,3980972489
4077,3980825680
4078,3980552149
4079,3980394751
4080,3977092046
4081,3974839443
4082,3974541989
4083,3973960245
4084,3973003564
4085,3972342296
4086,3972046769
4087,3970363165
4088,3969421020
4089,3969043125
4090,3968978775
4091,3968805407
4092,3968144823
4093,3967951950
4094,3967597037
4095,3967552300
4096,3966930295
4097,3966934044
4098,3962784239
4099,3962622671
4100,4042178105
4101,4042165256
4102,4042128389
4103,4042152101
4104,4041163201
4105,4041158579
4106,4041125174
4107,4041078673
4108,4041037013
4109,4035766017
4110,4035745032
4111,4035741746
4112,4035705866
4113,4034315256
4114,4034303283
4115,4034297128
4116,4023134784
4117,4022893082
4118,4022851633
4119,4008121333
4120,4007918246
4121,4007943263
4122,4000526793
4123,4000540792
4124,4000464833
4125,4000460816
4126,3999719824
4127,3999717968
4128,3999734964
4129,3999703046
4130,3999678577
4131,3992911741
4132,3992837684
4133,3992862138
4134,3986569478
4135,3986538090
4136,3986555676
4137,3985284185
4138,3985291099
4139,3984315945
4140,3984312185
4141,3984287135
4142,3983248832
4143,3977762721
4144,3977709654
4145,3977725709
4146,3976856707
4147,3976854042
4148,3976850635
4149,3976845278
4150,3976801681
4151,3975548453
4152,3966199171
4153,3966216077
4154,3966202951
4155,3966088934
4156,3963913081
4157,3963887520
4158,3963840288
4159,3963815647
4160,3963747206
4161,3962657753
4162,3961806809
4163,3961100453
4164,3960610423
4165,3930509466
4166,3930496528
4167,3930462912
4168,3930430265
4169,3927466598
4170,3918684035
4171,3918660073
4172,3915616382
4173,3915623944
4174,3915611649
4175,3912739850
4176,3912764972
4177,3912700437
4178,3912660041
4179,3912654117
4180,3912605198
4181,3912085711
4182,3907175797
4183,3907183700
4184,3906010720
4185,3905957995
4186,3905944058
4187,3904630584
4188,3904607320
4189,3903266435
4190,3903262259
4191,3899451163
4192,3899399452
4193,3895579646
4194,3894955842
4195,3892891909
4196,3892846546
4197,3890587308
4198,3890146859
4199,3889038368
4200,4042232688
4201,4042178105
4202,4042165256
4203,4042128389
4204,4042152101
4205,4041213314
4206,4041209204
4207,4041169232
4208,4041176291
4209,4041163201
4210,4041158579
4211,4041125174
4212,4041078673
4213,4041037013
4214,4041030514
4215,4040992709
4216,4040936152
4217,4039895193
4218,4039932670
4219,4039902305
4220,4039910830
4221,4039011316
4222,4038970409
4223,4035811846
4224,4035758511
4225,4035766017
4226,4035745032
4227,4035741746
4228,4035705866
4229,4034310338
4230,4034347379
4231,4034346016
4232,4034315256
4233,4034303283
4234,4034297128
4235,4034170477
4236,4034134731
4237,4034097276
4238,4034070736
4239,4034015904
4240,4034020805
4241,4033186988
4242,4033195728
4243,4033125682
4244,4033133819
4245,4033122230
4246,4032949270
4247,4032937872
4248,4032117058
4249,4031956781
4250,4031965685
4251,4031974013
4252,4031943639
4253,4031942478
4254,4031030037
4255,4031000044
4256,4030999021
4257,4027605986
4258,4027615099
4259,4027623804
4260,4027595266
4261,4025116922
4262,4025085585
4263,4023841147
4264,4022893082
4265,4022851633
4266,4022848172
4267,4022835390
4268,4022831928
4269,4022768636
4270,4022773271
4271,4022728689
4272,4019509323
4273,4019488658
4274,4019496858
4275,4019504829
4276,4019481709
4277,4019439218
4278,4019464878
4279,4019453219
4280,4019409573
4281,4019421439
4282,4019348951
4283,4019352909
4284,4019306846
4285,4018061354
4286,4018057299
4287,4018026914
4288,4018014342
4289,4018000138
4290,4017965924
4291,4017960633
4292,4017944745
4293,4017931371
4294,4017033981
4295,4017053115
4296,4017052489
4297,4017051837
4298,4017021525
4299,4016989775
4300,4042726705
4301,4042186841
4302,4042119839
4303,4042143049
4304,4042082987
4305,4041526529
4306,4041474991
4307,4041163201
4308,4041120401
4309,4039789516
4310,4039766375
4311,4039729781
4312,4039679741
4313,4038840465
4314,4038810741
4315,4038718275
4316,4038721562
4317,4038362666
4318,4037628360
4319,4037664378
4320,4037662196
4321,4037498832
4322,4036718098
4323,4036715972
4324,4036115615
4325,4036047982
4326,4036035217
4327,4035769944
4328,4035749295
4329,4035794499
4330,4035744949
4331,4035751299
4332,4035649402
4333,4034790559
4334,4034745182
4335,4034698620
4336,4034333762
4337,4034313167
4338,4032826636
4339,4031885951
4340,4031911705
4341,4031839508
4342,4031834676
4343,4031790040
4344,4030974470
4345,4030991690
4346,4030878850
4347,4030902930
4348,4030739295
4349,4030734168
4350,4015059928
4351,4015074228
4352,3990554201
4353,3966931073
4354,3966895040
4355,3966871253
4356,3966865156
4357,3966860491
4358,3941772452
4359,3941765605
4360,3941743327
4361,3941405429
4362,3941349601
4363,3941335820
4364,3940721177
4365,3940703467
4366,3940578202
4367,3940563688
4368,3939300430
4369,3939287330
4370,3938911925
4371,3938892687
4372,3938815017
4373,3937405699
4374,3937389950
4375,3937374530
4376,3937329550
4377,3936888590
4378,3936885792
4379,3936892323
4380,3936839303
4381,3936843806
4382,3936797778
4383,3925950651
4384,3925749393
4385,3923346310
4386,3923332115
4387,3923296568
4388,3922471993
4389,3922419563
4390,3922415877
4391,3922452465
4392,3922440530
4393,3922374223
4394,3922343873
4395,3922283946
4396,3922214755
4397,3921684613
4398,3921117660
4399,3921113295
4400,4043735118
4401,4043733247
4402,4043730748
4403,4043707759
4404,4043723983
4405,4043682921
4406,4043667994
4407,4043674760
4408,4043660684
4409,4042707738
4410,4042638998
4411,4042622496
4412,4042260110
4413,4042227519
4414,4041773550
4415,4041716971
4416,4041698714
4417,4041163201
4418,4041010426
4419,4040963083
4420,4040842906
4421,4040312036
4422,4040160868
4423,4040113769
4424,4039813815
4425,4039760320
4426,4039747492
4427,4039743291
4428,4039593075
4429,4039239700
4430,4039154755
4431,4038945446
4432,4038972683
4433,4038980781
4434,4038156594
4435,4038162549
4436,4037668748
4437,4037639937
4438,4037628327
4439,4037653904
4440,4037642437
4441,4037599862
4442,4036685554
4443,4036701202
4444,4036630134
4445,4036636179
4446,4036623297
4447,4036595757
4448,4035078990
4449,4035091942
4450,4035044761
4451,4031561241
4452,4026896541
4453,4026694072
4454,4023686349
4455,4023653576
4456,4023607789
4457,4023598662
4458,4023517075
4459,4023250993
4460,4023021578
4461,4022830130
4462,4022833077
4463,4022769763
4464,4022794784
4465,4022738870
4466,4022734819
4467,4022698889
4468,4022662994
4469,4022211830
4470,4022165437
4471,4022192670
4472,4022128361
4473,4022103440
4474,4021513457
4475,4021511606
4476,4021481483
4477,4021387885
4478,4021363764
4479,4020455980
4480,4020270370
4481,4019385762
4482,4019400833
4483,4018993558
4484,4018894235
4485,4018764639
4486,4018459361
4487,4018347127
4488,4018299888
4489,4018259336
4490,4017895132
4491,4017818077
4492,4017851471
4493,4017422127
4494,4017404899
4495,4017066877
4496,4016889484
4497,4014572412
4498,4014429905
4499,4013459341
4500,4041163201
4501,4041149662
4502,4041116889
4503,4041089772
4504,4041064304
4505,4041018572
4506,4041012103
4507,4040985539
4508,4036329513
4509,4036302281
4510,4035113480
4511,4035075065
4512,4035008788
4513,4035011370
4514,4034961938
4515,4034912423
4516,4034862710
4517,4034803621
4518,4034720165
4519,4032825586
4520,4032776148
4521,4032690237
4522,4032690755
4523,4032535176
4524,4032497548
4525,4028117020
4526,4023627372
4527,4023589453
4528,4022624550
4529,4022610733
4530,4022507144
4531,4022500404
4532,4022305639
4533,4022298029
4534,4022239625
4535,4022057049
4536,4020502913
4537,4019935202
4538,4015617850
4539,4015595223
4540,4015622583
4541,4015557938
4542,4014647888
4543,4014626935
4544,4014490319
4545,4014442424
4546,4014439774
4547,4014358053
4548,4014310096
4549,4014249391
4550,4014272791
4551,4011179036
4552,4011153020
4553,4011114166
4554,4011063532
4555,4011044649
4556,4010959411
4557,4010927381
4558,4010920915
4559,4010194986
4560,4010202770
4561,4010190661
4562,4010145730
4563,4010132745
4564,4010123863
4565,4010047473
4566,4009209356
4567,4009208191
4568,4009215882
4569,4009203967
4570,4009191549
4571,4009148075
4572,4009160922
4573,4009125302
4574,4007848443
4575,4007852111
4576,4007772053
4577,4007517891
4578,4007476698
4579,4004740154
4580,4004713512
4581,4004684408
4582,4004636309
4583,4004579492
4584,4004062804
4585,4003995130
4586,4002796383
4587,4002793843
4588,4002739462
4589,4002743244
4590,4002713964
4591,4002667307
4592,4002622331
4593,4002533932
4594,4002478097
4595,4002510547
4596,4002455585
4597,4002399612
4598,4002383693
4599,4002364797
4600,4043763169
4601,4043731665
4602,4042287513
4603,4042273583
4604,4042110284
4605,4041800177
4606,4041802530
4607,4041733766
4608,4041256545
4609,4041235768
4610,4041252695
4611,4041240907
4612,4041163201
4613,4041149662
4614,4041116889
4615,4041089772
4616,4041090830
4617,4040956317
4618,4040900083
4619,4040891384
4620,4040750122
4621,4040741980
4622,4040336086
4623,4039931166
4624,4039889279
4625,4039857954
4626,4039883455
4627,4039841698
4628,4039816168
4629,4039767793
4630,4039738424
4631,4039679297
4632,4039650949
4633,4039601383
4634,4039553285
4635,4039424025
4636,4038982167
4637,4038913585
4638,4038857040
4639,4038736990
4640,4038649098
4641,4038615621
4642,4038480068
4643,4038417703
4644,4038351642
4645,4038313638
4646,4038248630
4647,4037601682
4648,4036417536
4649,4036358545
4650,4035749474
4651,4035755032
4652,4035761706
4653,4035694047
4654,4035174117
4655,4035105469
4656,4033135643
4657,4033182267
4658,4032949103
4659,4032943038
4660,4032832713
4661,4032520369
4662,4032399699
4663,4031933822
4664,4031919884
4665,4031926692
4666,4031914505
4667,4031881423
4668,4031865193
4669,4031669218
4670,4031650500
4671,4031593002
4672,4031475343
4673,4031424926
4674,4031375419
4675,4031325817
4676,4031004101
4677,4031001135
4678,4030897048
4679,4030892972
4680,4030658385
4681,4030393914
4682,4030223794
4683,4030188450
4684,4030182330
4685,4029677027
4686,4029674152
4687,4029681428
4688,4029653179
4689,4029565665
4690,4029532884
4691,4029300393
4692,4029271554
4693,4029220884
4694,4029202837
4695,4029133671
4696,4028145901
4697,4028124255
4698,4028049233
4699,4028041104
4700,4042240040
4701,4042227494
4702,4042242474
4703,4042168499
4704,4042160053
4705,4041163201
4706,4041128280
4707,4041152034
4708,4041069611
4709,4041074699
4710,4041059649
4711,4037205293
4712,4037172854
4713,4037155228
4714,4035344994
4715,4035246392
4716,4035137792
4717,4034150650
4718,4031017069
4719,4030907059
4720,4030933621
4721,4030738890
4722,4030655137
4723,4030296307
4724,4030280559
4725,4030103154
4726,4028462219
4727,4028443491
4728,4028274998
4729,4028220302
4730,4028171643
4731,4028095988
4732,4028058286
4733,4028081626
4734,4026177121
4735,4026194786
4736,4026212499
4737,4025094809
4738,4025091738
4739,4025038268
4740,4023797540
4741,4023347207
4742,4023335018
4743,4022921391
4744,4022860096
4745,4022858811
4746,4022867787
4747,4022601719
4748,4022573957
4749,4021555257
4750,4020879667
4751,4019535639
4752,4019437621
4753,4019434279
4754,4019419349
4755,4019407711
4756,4019267530
4757,4019233221
4758,4019222836
4759,4018037111
4760,4018008223
4761,4017976078
4762,4017957522
4763,4017942659
4764,4017886284
4765,4017890461
4766,4017831763
4767,4017666250
4768,4015494816
4769,4015470227
4770,4015484382
4771,4015267993
4772,4014807538
4773,4013533372
4774,4013561410
4775,4013060803
4776,4012746927
4777,4012742096
4778,4012321393
4779,4012310467
4780,4012278522
4781,4012267018
4782,4012255728
4783,4012263202
4784,4012158873
4785,4012164486
4786,4012138036
4787,4012132678
4788,4012097310
4789,4011504547
4790,4011540636
4791,4011488190
4792,4011466701
4793,4011200870
4794,4011180674
4795,4010222011
4796,4009187180
4797,4009203380
4798,4007937572
4799,4007922201
4800,4043349857
4801,4043307339
4802,4043291825
4803,4042927027
4804,4042861543
4805,4041727847
4806,4041753700
4807,4041678720
4808,4041703554
4809,4041658905
4810,4041163201
4811,4041149662
4812,4041116889
4813,4041089772
4814,4040956317
4815,4040900083
4816,4040810291
4817,4040282279
4818,4040233451
4819,4040178450
4820,4040142462
4821,4040128122
4822,4039904320
4823,4039894099
4824,4037078466
4825,4037084791
4826,4037045725
